,hors,ws,wd,anno,mes,wp1
33035,12,6.95,113.69,2010,6,0.12
33076,5,6.81,118.94,2010,6,0.256
33077,6,6.75,121.36,2010,6,0.306
33078,7,6.59,126.86,2010,6,0.251
33079,8,6.25,134.09,2010,6,0.17
33080,9,5.56,141.74,2010,6,0.17
33081,10,4.35,149.95,2010,6,0.231
33082,11,3.0,161.94,2010,6,0.175
33083,12,2.02,181.29,2010,6,0.12
33124,5,2.8,207.53,2010,6,0.055
33125,6,2.67,211.45,2010,6,0.01
33126,7,2.4,209.45,2010,6,0.005
33127,8,2.04,204.7,2010,6,0.0
33128,9,1.63,204.56,2010,6,0.0
33129,10,1.25,222.09,2010,6,0.0
33130,11,1.19,258.56,2010,6,0.0
33131,12,1.51,289.98,2010,6,0.0
33172,5,0.78,328.82,2010,6,0.055
33173,6,1.0,339.41,2010,6,0.01
33174,7,1.47,346.35,2010,6,0.005
33175,8,2.03,347.83,2010,6,0.0
33176,9,2.45,345.03,2010,6,0.0
33177,10,2.64,338.22,2010,6,0.0
33178,11,2.67,329.93,2010,6,0.0
33179,12,2.63,323.58,2010,6,0.0
33220,5,4.13,340.19,2010,6,0.281
33221,6,4.72,340.01,2010,6,0.396
33222,7,5.03,339.83,2010,6,0.511
33223,8,4.91,341.83,2010,6,0.531
33224,9,4.29,350.02,2010,6,0.461
33225,10,3.49,12.03,2010,6,0.095
33226,11,3.41,43.66,2010,6,0.195
33227,12,3.81,64.34,2010,6,0.06
33268,5,0.49,225.42,2010,6,0.281
33269,6,1.05,214.26,2010,6,0.396
33270,7,1.79,244.66,2010,6,0.511
33271,8,3.0,264.55,2010,6,0.531
33272,9,4.08,272.76,2010,6,0.461
33273,10,4.46,275.08,2010,6,0.095
33274,11,4.28,275.53,2010,6,0.195
33275,12,3.87,276.67,2010,6,0.06
33316,5,3.03,290.69,2010,6,0.065
33317,6,2.89,297.57,2010,6,0.1
33318,7,3.09,300.34,2010,6,0.08
33319,8,3.41,299.43,2010,6,0.055
33320,9,3.62,296.59,2010,6,0.065
33321,10,3.56,292.38,2010,6,0.015
33322,11,3.31,286.29,2010,6,0.0
33323,12,3.03,277.82,2010,6,0.02
33364,5,2.93,258.07,2010,6,0.065
33365,6,2.81,258.66,2010,6,0.1
33366,7,2.68,251.85,2010,6,0.08
33367,8,2.58,241.98,2010,6,0.055
33368,9,2.37,235.61,2010,6,0.065
33369,10,1.89,238.18,2010,6,0.015
33370,11,1.27,250.84,2010,6,0.0
33371,12,0.69,274.39,2010,6,0.02
33412,5,1.67,111.96,2010,6,0.0
33413,6,1.69,113.0,2010,6,0.0
33414,7,1.5,115.84,2010,6,0.0
33415,8,1.29,119.76,2010,6,0.045
33416,9,1.29,120.83,2010,6,0.01
33417,10,1.63,117.45,2010,6,0.02
33418,11,2.19,116.95,2010,6,0.015
33419,12,2.73,122.09,2010,6,0.02
33460,5,4.69,168.43,2010,6,0.0
33461,6,4.64,172.72,2010,6,0.0
33462,7,4.53,176.7,2010,6,0.0
33463,8,4.4,180.54,2010,6,0.045
33464,9,4.27,184.32,2010,6,0.01
33465,10,4.16,188.15,2010,6,0.02
33466,11,3.99,192.62,2010,6,0.015
33467,12,3.68,199.07,2010,6,0.02
33508,5,2.45,254.86,2010,6,0.18
33509,6,2.43,257.46,2010,6,0.21100000000000002
33510,7,2.57,254.31,2010,6,0.221
33511,8,2.83,249.12,2010,6,0.231
33512,9,3.12,245.41,2010,6,0.195
33513,10,3.35,244.83,2010,6,0.18
33514,11,3.5,247.34,2010,6,0.23600000000000002
33515,12,3.62,252.93,2010,6,0.24100000000000002
33556,5,3.68,281.18,2010,6,0.18
33557,6,3.6,286.78,2010,6,0.21100000000000002
33558,7,3.85,292.61,2010,6,0.221
33559,8,4.17,297.11,2010,6,0.231
33560,9,4.25,300.24,2010,6,0.195
33561,10,3.86,302.71,2010,6,0.18
33562,11,3.21,305.29,2010,6,0.23600000000000002
33563,12,2.64,308.15,2010,6,0.24100000000000002
33604,5,3.04,305.98,2010,6,0.366
33605,6,3.15,306.11,2010,6,0.391
33606,7,3.2,307.23,2010,6,0.501
33607,8,3.39,306.14,2010,6,0.466
33608,9,3.99,300.25,2010,6,0.426
33609,10,5.16,292.52,2010,6,0.396
33610,11,6.2,289.74,2010,6,0.47600000000000003
33611,12,6.11,295.12,2010,6,0.451
33652,5,8.76,62.77,2010,6,0.366
33653,6,10.32,74.09,2010,6,0.391
33654,7,10.68,80.81,2010,6,0.501
33655,8,10.18,85.68,2010,6,0.466
33656,9,9.48,89.2,2010,6,0.426
33657,10,9.1,90.99,2010,6,0.396
33658,11,8.93,92.33,2010,6,0.47600000000000003
33659,12,8.73,95.42,2010,6,0.451
33700,5,7.3,132.97,2010,6,0.6970000000000001
33701,6,6.91,135.11,2010,6,0.596
33702,7,6.48,137.02,2010,6,0.511
33703,8,6.09,139.31,2010,6,0.401
33704,9,5.83,142.59,2010,6,0.21600000000000003
33705,10,5.79,147.09,2010,6,0.201
33706,11,5.84,152.11,2010,6,0.251
33707,12,5.8,157.24,2010,6,0.261
33748,5,4.32,209.39,2010,6,0.6970000000000001
33749,6,4.07,214.92,2010,6,0.596
33750,7,3.4,215.38,2010,6,0.511
33751,8,2.55,210.81,2010,6,0.401
33752,9,1.89,202.26,2010,6,0.21600000000000003
33753,10,1.64,197.08,2010,6,0.201
33754,11,1.62,197.86,2010,6,0.251
33755,12,1.64,200.23,2010,6,0.261
33796,5,2.15,0.95,2010,6,0.0
33797,6,3.05,15.19,2010,6,0.0
33798,7,3.16,27.02,2010,6,0.02
33799,8,2.94,42.4,2010,6,0.065
33800,9,2.98,57.43,2010,6,0.075
33801,10,3.44,62.48,2010,6,0.20600000000000002
33802,11,3.99,58.68,2010,6,0.301
33803,12,4.38,49.17,2010,6,0.185
33844,5,5.84,6.23,2010,6,0.0
33845,6,5.79,4.14,2010,6,0.0
33846,7,5.64,12.46,2010,6,0.02
33847,8,5.57,25.92,2010,6,0.065
33848,9,5.41,36.92,2010,6,0.075
33849,10,4.69,41.11,2010,6,0.20600000000000002
33850,11,3.61,39.22,2010,6,0.301
33851,12,2.74,31.75,2010,6,0.185
33892,5,4.02,27.4,2010,6,0.596
33893,6,4.19,29.85,2010,6,0.632
33894,7,3.93,31.82,2010,6,0.456
33895,8,3.58,36.14,2010,6,0.24600000000000002
33896,9,3.64,45.32,2010,6,0.29100000000000004
33897,10,4.53,55.64,2010,6,0.361
33898,11,5.84,61.6,2010,6,0.541
33899,12,6.9,63.85,2010,6,0.386
33940,5,5.88,59.2,2010,6,0.596
33941,6,5.99,59.3,2010,6,0.632
33942,7,6.42,63.63,2010,6,0.456
33943,8,6.83,69.24,2010,6,0.24600000000000002
33944,9,6.73,74.02,2010,6,0.29100000000000004
33945,10,5.74,77.76,2010,6,0.361
33946,11,4.25,82.71,2010,6,0.541
33947,12,2.88,93.33,2010,6,0.386
33988,5,2.64,114.84,2010,6,0.105
33989,6,2.6,110.21,2010,6,0.11
33990,7,2.42,105.5,2010,6,0.13
33991,8,2.33,101.47,2010,6,0.105
33992,9,2.62,100.41,2010,6,0.12
33993,10,3.47,102.9,2010,6,0.195
33994,11,4.52,107.15,2010,6,0.231
33995,12,5.32,113.1,2010,6,0.16
34036,5,5.5,129.08,2010,6,0.105
34037,6,5.43,129.71,2010,6,0.11
34038,7,5.27,135.12,2010,6,0.13
34039,8,5.08,143.32,2010,6,0.105
34040,9,4.81,151.2,2010,6,0.12
34041,10,4.31,156.25,2010,6,0.195
34042,11,3.65,157.78,2010,6,0.231
34043,12,2.98,154.06,2010,6,0.16
34084,5,2.34,112.07,2010,6,0.135
34085,6,2.37,114.2,2010,6,0.16
34086,7,2.38,116.03,2010,6,0.13
34087,8,2.42,116.75,2010,6,0.1
34088,9,2.56,115.72,2010,6,0.1
34089,10,2.82,113.27,2010,6,0.11
34090,11,3.12,111.75,2010,6,0.08
34091,12,3.33,113.01,2010,6,0.02
34132,5,2.62,118.66,2010,6,0.135
34133,6,2.65,117.06,2010,6,0.16
34134,7,2.5,119.25,2010,6,0.13
34135,8,2.24,124.92,2010,6,0.1
34136,9,1.94,133.35,2010,6,0.1
34137,10,1.68,143.5,2010,6,0.11
34138,11,1.49,156.43,2010,6,0.08
34139,12,1.43,173.05,2010,6,0.02
34180,5,2.2,306.68,2010,6,0.03
34181,6,2.25,323.48,2010,6,0.01
34182,7,2.32,333.94,2010,6,0.04
34183,8,2.36,339.36,2010,6,0.13
34184,9,2.41,341.28,2010,6,0.34600000000000003
34185,10,2.54,340.12,2010,6,0.391
34186,11,2.9,334.73,2010,6,0.41100000000000003
34187,12,3.7,326.17,2010,6,0.401
34228,5,3.93,21.56,2010,6,0.03
34229,6,3.97,44.45,2010,6,0.01
34230,7,4.56,74.97,2010,6,0.04
34231,8,5.92,97.52,2010,6,0.13
34232,9,7.0,109.66,2010,6,0.34600000000000003
34233,10,6.92,116.08,2010,6,0.391
34234,11,5.99,119.94,2010,6,0.41100000000000003
34235,12,4.88,121.09,2010,6,0.401
34276,5,3.6,108.49,2010,6,0.14
34277,6,3.66,108.69,2010,6,0.12
34278,7,3.35,108.83,2010,6,0.125
34279,8,2.94,106.54,2010,6,0.09
34280,9,2.8,98.28,2010,6,0.08
34281,10,3.27,86.17,2010,6,0.08
34282,11,4.13,77.72,2010,6,0.105
34283,12,4.89,73.46,2010,6,0.07
34324,5,5.81,42.02,2010,6,0.14
34325,6,6.07,37.27,2010,6,0.12
34326,7,6.38,33.19,2010,6,0.125
34327,8,6.68,32.64,2010,6,0.09
34328,9,6.95,38.47,2010,6,0.08
34329,10,7.37,51.36,2010,6,0.08
34330,11,8.06,64.97,2010,6,0.105
34331,12,8.44,74.66,2010,6,0.07
34372,5,4.27,87.83,2010,6,0.115
34373,6,3.84,88.79,2010,6,0.065
34374,7,3.28,90.24,2010,6,0.015
34375,8,2.81,91.22,2010,6,0.0
34376,9,2.72,89.28,2010,6,0.02
34377,10,3.18,84.86,2010,6,0.005
34378,11,3.85,83.95,2010,6,0.015
34379,12,4.26,89.56,2010,6,0.065
34420,5,7.77,129.59,2010,6,0.115
34421,6,7.75,132.22,2010,6,0.065
34422,7,7.58,135.42,2010,6,0.015
34423,8,7.28,137.97,2010,6,0.0
34424,9,6.82,137.96,2010,6,0.02
34425,10,6.19,133.55,2010,6,0.005
34426,11,5.53,125.91,2010,6,0.015
34427,12,4.9,118.1,2010,6,0.065
34468,5,3.15,115.83,2010,6,0.251
34469,6,3.3,118.11,2010,6,0.18
34470,7,3.23,117.17,2010,6,0.195
34471,8,3.09,114.74,2010,6,0.185
34472,9,3.11,113.75,2010,6,0.20600000000000002
34473,10,3.38,116.45,2010,6,0.19
34474,11,3.66,121.63,2010,6,0.15
34475,12,3.62,129.08,2010,6,0.11
34516,5,1.78,133.79,2010,6,0.251
34517,6,2.1,113.92,2010,6,0.18
34518,7,3.13,108.3,2010,6,0.195
34519,8,4.22,108.75,2010,6,0.185
34520,9,4.73,109.63,2010,6,0.20600000000000002
34521,10,4.24,109.19,2010,6,0.19
34522,11,3.19,105.68,2010,6,0.15
34523,12,2.3,94.63,2010,6,0.11
34564,5,3.08,57.01,2010,6,0.266
34565,6,3.08,58.02,2010,6,0.34600000000000003
34566,7,2.97,57.7,2010,6,0.371
34567,8,2.89,58.4,2010,6,0.401
34568,9,3.03,63.22,2010,6,0.426
34569,10,3.52,71.67,2010,6,0.29100000000000004
34570,11,4.06,78.75,2010,6,0.221
34571,12,4.14,83.23,2010,6,0.306
34612,5,4.78,76.13,2010,6,0.266
34613,6,5.19,84.66,2010,6,0.34600000000000003
34614,7,5.6,91.6,2010,6,0.371
34615,8,5.75,97.21,2010,6,0.401
34616,9,5.36,102.64,2010,6,0.426
34617,10,4.32,110.08,2010,6,0.29100000000000004
34618,11,3.02,123.32,2010,6,0.221
34619,12,2.03,147.69,2010,6,0.306
34660,5,1.32,341.59,2010,6,0.0
34661,6,1.59,359.67,2010,6,0.0
34662,7,1.59,14.82,2010,6,0.0
34663,8,1.5,35.66,2010,6,0.0
34664,9,1.67,60.37,2010,6,0.0
34665,10,2.23,75.87,2010,6,0.0
34666,11,2.79,81.62,2010,6,0.0
34667,12,3.01,81.89,2010,6,0.0
34708,5,2.65,39.79,2010,6,0.0
34709,6,2.97,26.82,2010,6,0.0
34710,7,2.88,31.52,2010,6,0.0
34711,8,2.6,42.47,2010,6,0.0
34712,9,2.29,41.2,2010,6,0.0
34713,10,2.37,10.42,2010,6,0.0
34714,11,3.52,348.67,2010,6,0.0
34715,12,4.68,350.32,2010,6,0.0
34756,5,6.83,76.03,2010,6,0.09
34757,6,7.59,86.62,2010,6,0.226
34758,7,7.48,89.08,2010,6,0.251
34759,8,6.82,87.24,2010,6,0.256
34760,9,6.29,84.95,2010,6,0.231
34761,10,6.33,86.37,2010,6,0.266
34762,11,6.68,90.21,2010,6,0.441
34763,12,6.89,94.04,2010,6,0.366
34804,5,6.04,96.31,2010,6,0.09
34805,6,6.38,98.04,2010,6,0.226
34806,7,6.53,100.72,2010,6,0.251
34807,8,6.53,104.05,2010,6,0.256
34808,9,6.46,107.55,2010,6,0.231
34809,10,6.34,110.67,2010,6,0.266
34810,11,6.13,112.93,2010,6,0.441
34811,12,5.74,113.9,2010,6,0.366
34852,5,3.83,118.87,2010,6,0.336
34853,6,3.52,118.76,2010,6,0.221
34854,7,3.35,118.37,2010,6,0.21100000000000002
34855,8,3.39,117.25,2010,6,0.261
34856,9,3.72,115.12,2010,6,0.29100000000000004
34857,10,4.38,112.55,2010,6,0.266
34858,11,5.24,110.77,2010,6,0.34600000000000003
34859,12,6.11,110.29,2010,6,0.35100000000000003
34900,5,8.54,116.36,2010,6,0.336
34901,6,8.59,115.72,2010,6,0.221
34902,7,8.76,115.77,2010,6,0.21100000000000002
34903,8,8.85,115.87,2010,6,0.261
34904,9,8.63,115.13,2010,6,0.29100000000000004
34905,10,7.95,112.81,2010,6,0.266
34906,11,7.0,109.38,2010,6,0.34600000000000003
34907,12,6.05,106.33,2010,6,0.35100000000000003
34948,5,4.06,114.93,2010,6,0.29100000000000004
34949,6,3.93,113.33,2010,6,0.306
34950,7,3.69,109.39,2010,6,0.446
34951,8,3.57,104.08,2010,6,0.461
34952,9,3.78,100.11,2010,6,0.34600000000000003
34953,10,4.47,99.86,2010,6,0.306
34954,11,5.42,102.53,2010,6,0.29100000000000004
34955,12,6.38,106.99,2010,6,0.24600000000000002
34996,5,8.2,121.61,2010,6,0.29100000000000004
34997,6,8.02,121.24,2010,6,0.306
34998,7,7.79,121.78,2010,6,0.446
34999,8,7.45,122.96,2010,6,0.461
35000,9,6.87,124.32,2010,6,0.34600000000000003
35001,10,5.99,125.41,2010,6,0.306
35002,11,4.97,125.69,2010,6,0.29100000000000004
35003,12,4.01,123.97,2010,6,0.24600000000000002
35044,5,2.69,106.61,2010,7,0.155
35045,6,2.7,107.79,2010,7,0.226
35046,7,2.59,109.2,2010,7,0.185
35047,8,2.49,110.32,2010,7,0.17
35048,9,2.55,110.31,2010,7,0.125
35049,10,2.88,109.56,2010,7,0.105
35050,11,3.38,111.93,2010,7,0.085
35051,12,3.93,119.93,2010,7,0.035
35092,5,5.94,154.39,2010,7,0.155
35093,6,5.97,155.71,2010,7,0.226
35094,7,6.2,156.02,2010,7,0.185
35095,8,6.33,156.15,2010,7,0.17
35096,9,5.93,157.15,2010,7,0.125
35097,10,4.77,160.3,2010,7,0.105
35098,11,3.31,165.25,2010,7,0.085
35099,12,2.17,166.21,2010,7,0.035
35140,5,3.07,120.79,2010,7,0.231
35141,6,2.99,119.5,2010,7,0.155
35142,7,2.96,117.44,2010,7,0.065
35143,8,2.94,113.91,2010,7,0.045
35144,9,2.89,108.1,2010,7,0.005
35145,10,2.8,99.29,2010,7,0.0
35146,11,2.73,89.06,2010,7,0.0
35147,12,2.7,80.07,2010,7,0.0
35188,5,2.45,49.27,2010,7,0.231
35189,6,2.86,46.3,2010,7,0.155
35190,7,3.39,50.98,2010,7,0.065
35191,8,3.87,57.31,2010,7,0.045
35192,9,4.01,62.03,2010,7,0.005
35193,10,3.59,64.21,2010,7,0.0
35194,11,2.94,64.55,2010,7,0.0
35195,12,2.51,63.49,2010,7,0.0
35236,5,3.25,69.79,2010,7,0.511
35237,6,3.13,70.66,2010,7,0.436
35238,7,2.94,70.67,2010,7,0.461
35239,8,2.87,70.79,2010,7,0.541
35240,9,3.2,72.26,2010,7,0.386
35241,10,4.06,74.67,2010,7,0.371
35242,11,5.13,76.07,2010,7,0.401
35243,12,5.97,75.93,2010,7,0.301
35284,5,5.4,67.33,2010,7,0.511
35285,6,5.45,63.44,2010,7,0.436
35286,7,5.75,62.68,2010,7,0.461
35287,8,6.0,63.71,2010,7,0.541
35288,9,5.85,64.9,2010,7,0.386
35289,10,5.07,65.23,2010,7,0.371
35290,11,4.03,64.56,2010,7,0.401
35291,12,3.25,62.92,2010,7,0.301
35332,5,3.54,58.03,2010,7,0.581
35333,6,3.47,60.52,2010,7,0.586
35334,7,3.31,63.91,2010,7,0.617
35335,8,3.23,67.96,2010,7,0.596
35336,9,3.43,71.48,2010,7,0.5760000000000001
35337,10,4.01,73.16,2010,7,0.602
35338,11,4.73,73.5,2010,7,0.586
35339,12,5.25,73.37,2010,7,0.35100000000000003
35380,5,4.98,63.19,2010,7,0.581
35381,6,5.04,58.29,2010,7,0.586
35382,7,5.37,54.3,2010,7,0.617
35383,8,5.66,52.09,2010,7,0.596
35384,9,5.5,51.8,2010,7,0.5760000000000001
35385,10,4.68,53.76,2010,7,0.602
35386,11,3.6,57.79,2010,7,0.586
35387,12,2.81,61.51,2010,7,0.35100000000000003
35428,5,3.38,49.04,2010,7,0.501
35429,6,3.36,54.19,2010,7,0.541
35430,7,3.14,58.83,2010,7,0.501
35431,8,3.01,62.5,2010,7,0.401
35432,9,3.27,63.57,2010,7,0.35100000000000003
35433,10,4.16,62.04,2010,7,0.35100000000000003
35434,11,5.35,61.22,2010,7,0.326
35435,12,6.41,62.59,2010,7,0.24600000000000002
35476,5,6.41,78.33,2010,7,0.501
35477,6,6.39,78.7,2010,7,0.541
35478,7,6.53,79.23,2010,7,0.501
35479,8,6.54,79.81,2010,7,0.401
35480,9,6.02,80.41,2010,7,0.35100000000000003
35481,10,4.78,81.04,2010,7,0.35100000000000003
35482,11,3.29,81.04,2010,7,0.326
35483,12,2.18,77.5,2010,7,0.24600000000000002
35524,5,2.52,41.71,2010,7,0.0
35525,6,2.99,26.92,2010,7,0.0
35526,7,3.13,22.03,2010,7,0.0
35527,8,3.03,24.45,2010,7,0.045
35528,9,3.02,34.38,2010,7,0.12
35529,10,3.46,47.94,2010,7,0.18
35530,11,4.24,57.86,2010,7,0.20600000000000002
35531,12,4.99,62.81,2010,7,0.145
35572,5,5.36,59.7,2010,7,0.0
35573,6,5.54,56.19,2010,7,0.0
35574,7,5.57,54.8,2010,7,0.0
35575,8,5.33,55.42,2010,7,0.045
35576,9,4.72,58.3,2010,7,0.12
35577,10,3.74,64.53,2010,7,0.18
35578,11,2.77,73.38,2010,7,0.20600000000000002
35579,12,2.14,76.56,2010,7,0.145
35620,5,2.87,51.75,2010,7,0.371
35621,6,2.81,61.65,2010,7,0.446
35622,7,2.73,70.68,2010,7,0.456
35623,8,2.64,78.57,2010,7,0.396
35624,9,2.58,84.88,2010,7,0.276
35625,10,2.57,89.22,2010,7,0.16
35626,11,2.62,92.99,2010,7,0.15
35627,12,2.75,97.95,2010,7,0.07
35668,5,2.42,117.19,2010,7,0.371
35669,6,2.02,117.02,2010,7,0.446
35670,7,2.05,119.49,2010,7,0.456
35671,8,2.16,123.16,2010,7,0.396
35672,9,1.93,127.98,2010,7,0.276
35673,10,1.1,140.84,2010,7,0.16
35674,11,0.47,215.95,2010,7,0.15
35675,12,0.85,265.23,2010,7,0.07
35716,5,2.82,15.46,2010,7,0.0
35717,6,3.06,28.77,2010,7,0.0
35718,7,3.04,40.01,2010,7,0.0
35719,8,2.91,49.68,2010,7,0.03
35720,9,2.8,55.44,2010,7,0.1
35721,10,2.78,54.24,2010,7,0.115
35722,11,2.91,48.38,2010,7,0.105
35723,12,3.23,42.33,2010,7,0.1
35764,5,3.93,50.8,2010,7,0.0
35765,6,3.93,54.4,2010,7,0.0
35766,7,3.95,60.78,2010,7,0.0
35767,8,3.86,69.43,2010,7,0.03
35768,9,3.5,81.52,2010,7,0.1
35769,10,2.9,101.51,2010,7,0.115
35770,11,2.55,129.64,2010,7,0.105
35771,12,2.54,153.46,2010,7,0.1
35812,5,1.12,192.72,2010,7,0.0
35813,6,1.12,182.37,2010,7,0.0
35814,7,1.23,166.78,2010,7,0.0
35815,8,1.36,157.45,2010,7,0.0
35816,9,1.24,160.94,2010,7,0.015
35817,10,0.94,193.13,2010,7,0.135
35818,11,1.24,236.84,2010,7,0.065
35819,12,1.78,246.78,2010,7,0.02
35860,5,1.92,171.22,2010,7,0.0
35861,6,1.92,174.75,2010,7,0.0
35862,7,2.31,177.06,2010,7,0.0
35863,8,2.77,177.1,2010,7,0.0
35864,9,2.92,174.88,2010,7,0.015
35865,10,2.52,168.7,2010,7,0.135
35866,11,1.93,154.07,2010,7,0.065
35867,12,1.7,129.77,2010,7,0.02
35908,5,2.89,127.34,2010,7,0.201
35909,6,2.87,129.79,2010,7,0.326
35910,7,2.71,129.53,2010,7,0.301
35911,8,2.59,127.53,2010,7,0.23600000000000002
35912,9,2.77,126.18,2010,7,0.195
35913,10,3.38,127.42,2010,7,0.12
35914,11,4.15,130.65,2010,7,0.075
35915,12,4.69,135.77,2010,7,0.06
35956,5,4.86,159.36,2010,7,0.201
35957,6,4.7,159.25,2010,7,0.326
35958,7,4.51,160.18,2010,7,0.301
35959,8,4.19,162.68,2010,7,0.23600000000000002
35960,9,3.68,167.66,2010,7,0.195
35961,10,2.98,176.78,2010,7,0.12
35962,11,2.33,188.16,2010,7,0.075
35963,12,1.82,191.5,2010,7,0.06
36004,5,0.59,136.0,2010,7,0.0
36005,6,0.25,82.67,2010,7,0.0
36006,7,0.68,31.97,2010,7,0.0
36007,8,1.3,30.02,2010,7,0.01
36008,9,1.85,31.49,2010,7,0.06
36009,10,2.2,32.76,2010,7,0.055
36010,11,2.41,34.7,2010,7,0.095
36011,12,2.55,38.24,2010,7,0.165
36052,5,3.02,40.3,2010,7,0.0
36053,6,3.2,38.91,2010,7,0.0
36054,7,3.47,40.53,2010,7,0.0
36055,8,3.68,43.35,2010,7,0.01
36056,9,3.63,45.95,2010,7,0.06
36057,10,3.18,47.67,2010,7,0.055
36058,11,2.59,47.85,2010,7,0.095
36059,12,2.21,44.63,2010,7,0.165
36100,5,2.48,61.82,2010,7,0.045
36101,6,2.26,65.57,2010,7,0.12
36102,7,2.06,61.05,2010,7,0.155
36103,8,1.96,48.0,2010,7,0.231
36104,9,2.08,30.98,2010,7,0.18
36105,10,2.43,17.38,2010,7,0.29600000000000004
36106,11,2.86,11.75,2010,7,0.075
36107,12,3.19,14.88,2010,7,0.11
36148,5,3.7,13.54,2010,7,0.045
36149,6,4.17,13.69,2010,7,0.12
36150,7,4.64,17.66,2010,7,0.155
36151,8,4.9,22.99,2010,7,0.231
36152,9,4.66,28.27,2010,7,0.18
36153,10,3.75,33.76,2010,7,0.29600000000000004
36154,11,2.58,40.4,2010,7,0.075
36155,12,1.67,44.88,2010,7,0.11
36196,5,2.07,53.09,2010,7,0.025
36197,6,1.73,62.04,2010,7,0.005
36198,7,1.09,84.69,2010,7,0.0
36199,8,0.87,143.16,2010,7,0.0
36200,9,1.33,176.33,2010,7,0.0
36201,10,1.62,181.77,2010,7,0.0
36202,11,1.62,181.19,2010,7,0.0
36203,12,1.47,183.62,2010,7,0.0
36244,5,1.97,176.48,2010,7,0.025
36245,6,2.25,187.73,2010,7,0.005
36246,7,2.3,192.46,2010,7,0.0
36247,8,2.18,194.36,2010,7,0.0
36248,9,2.07,196.15,2010,7,0.0
36249,10,2.1,199.24,2010,7,0.0
36250,11,2.2,201.19,2010,7,0.0
36251,12,2.23,199.41,2010,7,0.0
36292,5,2.05,196.04,2010,7,0.08
36293,6,2.04,197.17,2010,7,0.06
36294,7,1.96,195.76,2010,7,0.07
36295,8,1.9,193.4,2010,7,0.06
36296,9,1.97,193.02,2010,7,0.03
36297,10,2.25,196.19,2010,7,0.02
36298,11,2.67,200.53,2010,7,0.005
36299,12,3.11,204.35,2010,7,0.0
36340,5,3.28,207.18,2010,7,0.08
36341,6,2.89,208.34,2010,7,0.06
36342,7,2.23,212.16,2010,7,0.07
36343,8,1.53,221.48,2010,7,0.06
36344,9,1.09,238.74,2010,7,0.03
36345,10,1.06,253.17,2010,7,0.02
36346,11,1.25,262.82,2010,7,0.005
36347,12,1.6,276.61,2010,7,0.0
36388,5,2.87,13.71,2010,7,0.12
36389,6,2.73,15.05,2010,7,0.19
36390,7,2.54,12.92,2010,7,0.195
36391,8,2.45,11.64,2010,7,0.28600000000000003
36392,9,2.63,17.22,2010,7,0.251
36393,10,3.3,28.49,2010,7,0.20600000000000002
36394,11,4.24,35.19,2010,7,0.221
36395,12,4.96,34.51,2010,7,0.16
36436,5,5.58,21.74,2010,7,0.12
36437,6,6.06,23.0,2010,7,0.19
36438,7,6.63,22.49,2010,7,0.195
36439,8,6.98,21.45,2010,7,0.28600000000000003
36440,9,6.68,20.96,2010,7,0.251
36441,10,5.5,22.12,2010,7,0.20600000000000002
36442,11,3.96,26.84,2010,7,0.221
36443,12,2.81,39.07,2010,7,0.16
36484,5,7.87,25.95,2010,7,0.441
36485,6,7.78,31.95,2010,7,0.466
36486,7,6.39,44.54,2010,7,0.441
36487,8,4.94,68.1,2010,7,0.42100000000000004
36488,9,4.54,93.74,2010,7,0.376
36489,10,4.53,102.38,2010,7,0.21100000000000002
36490,11,4.39,98.27,2010,7,0.16
36491,12,4.41,90.95,2010,7,0.175
36532,5,6.39,88.08,2010,7,0.441
36533,6,6.88,85.53,2010,7,0.466
36534,7,7.4,84.25,2010,7,0.441
36535,8,7.64,83.13,2010,7,0.42100000000000004
36536,9,7.26,80.67,2010,7,0.376
36537,10,6.1,74.87,2010,7,0.21100000000000002
36538,11,4.74,64.84,2010,7,0.16
36539,12,3.8,53.81,2010,7,0.175
36580,5,3.72,78.08,2010,7,0.336
36581,6,3.68,83.06,2010,7,0.431
36582,7,3.44,84.3,2010,7,0.261
36583,8,3.22,81.69,2010,7,0.426
36584,9,3.36,76.14,2010,7,0.371
36585,10,4.06,71.16,2010,7,0.42100000000000004
36586,11,5.05,69.02,2010,7,0.28600000000000003
36587,12,5.93,69.4,2010,7,0.261
36628,5,7.36,81.97,2010,7,0.336
36629,6,7.44,85.41,2010,7,0.431
36630,7,7.72,88.07,2010,7,0.261
36631,8,7.87,90.55,2010,7,0.426
36632,9,7.48,94.2,2010,7,0.371
36633,10,6.35,101.08,2010,7,0.42100000000000004
36634,11,4.98,112.0,2010,7,0.28600000000000003
36635,12,3.87,124.25,2010,7,0.261
36676,5,3.01,112.19,2010,7,0.195
36677,6,3.11,112.0,2010,7,0.18
36678,7,3.02,112.36,2010,7,0.251
36679,8,2.95,112.79,2010,7,0.23600000000000002
36680,9,3.17,112.74,2010,7,0.23600000000000002
36681,10,3.83,111.9,2010,7,0.17
36682,11,4.61,110.29,2010,7,0.17
36683,12,5.09,107.65,2010,7,0.155
36724,5,4.51,90.19,2010,7,0.195
36725,6,4.59,88.71,2010,7,0.18
36726,7,5.16,84.56,2010,7,0.251
36727,8,5.79,80.27,2010,7,0.23600000000000002
36728,9,5.85,76.79,2010,7,0.23600000000000002
36729,10,4.9,73.63,2010,7,0.17
36730,11,3.29,69.9,2010,7,0.17
36731,12,1.55,64.99,2010,7,0.155
36772,5,3.84,35.28,2010,7,0.03
