,hors,ws,wd,anno,mes,wp1
11836,29,2.74,321.09,2009,11,0.05
11837,30,2.74,338.13,2009,11,0.04
11838,31,2.74,350.94,2009,11,0.02
11839,32,2.69,0.16,2009,11,0.02
11840,33,2.63,6.61,2009,11,0.04
11841,34,2.62,10.25,2009,11,0.065
11842,35,2.73,10.83,2009,11,0.105
11843,36,3.06,8.7,2009,11,0.09
11844,37,3.67,5.35,2009,11,0.13
11845,38,4.38,2.8,2009,11,0.14
11846,39,4.96,1.74,2009,11,0.206
11847,40,5.22,2.22,2009,11,0.29600000000000004
11848,41,5.19,3.67,2009,11,0.341
11849,42,4.94,5.56,2009,11,0.256
11850,43,4.54,7.57,2009,11,0.271
11851,44,4.07,9.97,2009,11,0.271
11852,45,3.61,13.27,2009,11,0.17
11853,46,3.26,17.91,2009,11,0.175
11854,47,3.15,23.65,2009,11,0.271
11855,48,3.42,28.9,2009,11,0.0
11856,1,3.62,116.44,2009,11,0.612
11857,2,4.13,120.87,2009,11,0.642
11858,3,3.8,120.56,2009,11,0.637
11859,4,2.93,116.53,2009,11,0.451
11860,5,1.98,107.74,2009,11,0.501
11861,6,1.4,97.95,2009,11,0.476
11862,7,1.36,104.35,2009,11,0.331
11863,8,1.65,119.88,2009,11,0.231
11864,9,1.88,134.17,2009,11,0.175
11865,10,1.75,151.88,2009,11,0.17
11866,11,1.5,178.89,2009,11,0.105
11867,12,1.44,211.07,2009,11,0.04
11868,13,1.5,237.32,2009,11,0.02
11869,14,1.57,258.69,2009,11,0.015
11870,15,1.63,276.86,2009,11,0.01
11871,16,1.69,291.99,2009,11,0.02
11872,17,1.74,306.36,2009,11,0.0
11873,18,1.83,321.58,2009,11,0.0
11874,19,2.04,336.7,2009,11,0.0
11875,20,2.31,349.03,2009,11,0.0
11876,21,2.52,358.24,2009,11,0.0
11877,22,2.6,5.11,2009,11,0.0
11878,23,2.71,8.69,2009,11,0.0
11879,24,3.07,6.89,2009,11,0.662
11880,25,3.85,1.11,2009,11,0.2524881327004037
11881,26,4.81,356.43,2009,11,0.2524881327004037
11882,27,5.54,354.51,2009,11,0.2524881327004037
11883,28,5.72,355.45,2009,11,0.2524881327004037
11884,29,5.49,358.47,2009,11,0.2524881327004037
11885,30,5.12,2.85,2009,11,0.2524881327004037
11886,31,4.79,7.63,2009,11,0.2524881327004037
11887,32,4.52,12.37,2009,11,0.2524881327004037
11888,33,4.26,16.98,2009,11,0.2524881327004037
11889,34,3.99,21.5,2009,11,0.2524881327004037
11890,35,3.81,25.69,2009,11,0.2524881327004037
11891,36,3.86,28.68,2009,11,0.2524881327004037
11892,37,4.16,30.43,2009,11,0.2524881327004037
11893,38,4.41,34.71,2009,11,0.2524881327004037
11894,39,4.33,46.85,2009,11,0.2524881327004037
11895,40,4.27,72.45,2009,11,0.2524881327004037
11896,41,5.05,99.12,2009,11,0.2524881327004037
11897,42,6.09,114.18,2009,11,0.2524881327004037
11898,43,6.39,119.83,2009,11,0.2524881327004037
11899,44,6.01,120.42,2009,11,0.2524881327004037
11900,45,5.42,117.17,2009,11,0.2524881327004037
11901,46,5.07,111.18,2009,11,0.2524881327004037
11902,47,5.1,105.61,2009,11,0.2524881327004037
11903,48,5.46,103.99,2009,11,0.2524881327004037
11904,1,1.59,209.85,2009,11,0.01
11905,2,1.55,229.08,2009,11,0.035
11906,3,1.57,253.74,2009,11,0.025
11907,4,1.79,278.25,2009,11,0.04
11908,5,2.09,298.62,2009,11,0.05
11909,6,2.35,317.04,2009,11,0.04
11910,7,2.55,336.61,2009,11,0.02
11911,8,2.79,354.77,2009,11,0.02
11912,9,3.0,7.87,2009,11,0.04
11913,10,3.02,14.95,2009,11,0.065
11914,11,2.93,16.65,2009,11,0.105
11915,12,3.0,12.31,2009,11,0.09
11916,13,3.46,4.07,2009,11,0.13
11917,14,4.19,357.9,2009,11,0.14
11918,15,4.88,355.98,2009,11,0.206
11919,16,5.26,358.1,2009,11,0.29600000000000004
11920,17,5.3,2.41,2009,11,0.341
11921,18,5.03,7.47,2009,11,0.256
11922,19,4.46,12.4,2009,11,0.271
11923,20,3.81,17.12,2009,11,0.271
11924,21,3.33,20.55,2009,11,0.17
11925,22,3.19,20.95,2009,11,0.175
11926,23,3.3,20.45,2009,11,0.271
11927,24,3.53,22.48,2009,11,0.0
11928,25,3.76,28.81,2009,11,0.316
11929,26,3.98,37.67,2009,11,0.326
11930,27,4.17,47.23,2009,11,0.376
11931,28,4.25,57.12,2009,11,0.331
11932,29,4.28,68.99,2009,11,0.276
11933,30,4.41,84.22,2009,11,0.381
11934,31,4.87,101.11,2009,11,0.501
11935,32,5.58,114.1,2009,11,0.381
11936,33,6.08,121.27,2009,11,0.251
11937,34,6.01,123.11,2009,11,0.266
11938,35,5.64,120.93,2009,11,0.13
11939,36,5.45,115.81,2009,11,0.185
11940,37,5.79,110.45,2009,11,0.231
11941,38,6.46,107.87,2009,11,0.095
11942,39,7.12,109.15,2009,11,0.18
11943,40,7.57,114.17,2009,11,0.386
11944,41,7.88,120.53,2009,11,0.361
11945,42,8.12,125.54,2009,11,0.29100000000000004
11946,43,8.2,127.46,2009,11,0.206
11947,44,7.95,127.12,2009,11,0.15
11948,45,7.26,125.64,2009,11,0.376
11949,46,6.09,123.73,2009,11,0.246
11950,47,4.77,121.28,2009,11,0.16
11951,48,3.71,118.44,2009,11,0.331
11952,1,2.98,7.23,2009,11,0.01
11953,2,3.8,0.43,2009,11,0.035
11954,3,4.57,356.16,2009,11,0.025
11955,4,5.2,353.65,2009,11,0.04
11956,5,5.53,353.03,2009,11,0.05
11957,6,5.38,354.93,2009,11,0.04
11958,7,4.72,0.79,2009,11,0.02
11959,8,3.94,10.89,2009,11,0.02
11960,9,3.43,22.1,2009,11,0.04
11961,10,3.3,27.42,2009,11,0.065
11962,11,3.4,28.15,2009,11,0.105
11963,12,3.62,29.75,2009,11,0.09
11964,13,3.91,35.78,2009,11,0.13
11965,14,4.2,44.67,2009,11,0.14
11966,15,4.4,55.03,2009,11,0.206
11967,16,4.43,66.92,2009,11,0.29600000000000004
11968,17,4.43,80.35,2009,11,0.341
11969,18,4.51,94.2,2009,11,0.256
11970,19,4.67,106.61,2009,11,0.271
11971,20,4.77,115.82,2009,11,0.271
11972,21,4.62,120.84,2009,11,0.17
11973,22,4.09,120.84,2009,11,0.175
11974,23,3.6,116.27,2009,11,0.271
11975,24,3.67,110.37,2009,11,0.0
11976,25,4.57,108.66,2009,11,0.2524881327004037
11977,26,5.87,110.28,2009,11,0.2524881327004037
11978,27,7.0,113.33,2009,11,0.2524881327004037
11979,28,7.53,117.42,2009,11,0.2524881327004037
11980,29,7.66,121.74,2009,11,0.2524881327004037
11981,30,7.68,124.86,2009,11,0.2524881327004037
11982,31,7.74,125.38,2009,11,0.2524881327004037
11983,32,7.65,124.04,2009,11,0.2524881327004037
11984,33,7.15,121.85,2009,11,0.2524881327004037
11985,34,6.09,119.34,2009,11,0.2524881327004037
11986,35,4.79,116.32,2009,11,0.2524881327004037
11987,36,3.7,113.15,2009,11,0.2524881327004037
11988,37,3.15,111.75,2009,11,0.2524881327004037
11989,38,2.98,112.26,2009,11,0.2524881327004037
11990,39,2.95,112.76,2009,11,0.2524881327004037
11991,40,2.88,111.31,2009,11,0.2524881327004037
11992,41,2.77,107.41,2009,11,0.2524881327004037
11993,42,2.72,101.08,2009,11,0.2524881327004037
11994,43,2.79,93.4,2009,11,0.2524881327004037
11995,44,2.88,86.61,2009,11,0.2524881327004037
11996,45,2.83,81.82,2009,11,0.2524881327004037
11997,46,2.53,78.97,2009,11,0.2524881327004037
11998,47,2.17,76.47,2009,11,0.2524881327004037
11999,48,2.06,72.83,2009,11,0.2524881327004037
12000,1,4.5,34.6,2009,11,0.316
12001,2,4.58,44.09,2009,11,0.326
12002,3,4.47,58.57,2009,11,0.376
12003,4,4.48,76.68,2009,11,0.331
12004,5,4.75,94.01,2009,11,0.276
12005,6,5.06,107.07,2009,11,0.381
12006,7,5.1,115.6,2009,11,0.501
12007,8,4.84,121.01,2009,11,0.381
12008,9,4.4,123.48,2009,11,0.251
12009,10,3.92,122.17,2009,11,0.266
12010,11,3.68,117.21,2009,11,0.13
12011,12,3.95,111.28,2009,11,0.185
12012,13,4.85,108.24,2009,11,0.231
12013,14,5.99,108.41,2009,11,0.095
12014,15,6.92,110.88,2009,11,0.18
12015,16,7.32,115.36,2009,11,0.386
12016,17,7.41,120.7,2009,11,0.361
12017,18,7.47,125.07,2009,11,0.29100000000000004
12018,19,7.59,126.74,2009,11,0.206
12019,20,7.56,126.25,2009,11,0.15
12020,21,7.08,124.56,2009,11,0.376
12021,22,6.01,122.06,2009,11,0.246
12022,23,4.69,118.51,2009,11,0.16
12023,24,3.62,114.39,2009,11,0.331
12024,25,3.1,112.29,2009,11,0.125
12025,26,3.0,112.68,2009,11,0.09
12026,27,3.03,113.3,2009,11,0.065
12027,28,3.0,112.06,2009,11,0.035
12028,29,2.92,108.79,2009,11,0.06
12029,30,2.88,103.93,2009,11,0.045
12030,31,2.93,98.48,2009,11,0.03
12031,32,2.96,93.69,2009,11,0.015
12032,33,2.83,90.05,2009,11,0.0
12033,34,2.47,87.44,2009,11,0.0
12034,35,2.08,85.21,2009,11,0.0
12035,36,1.96,83.37,2009,11,0.0
12036,37,2.29,82.44,2009,11,0.0
12037,38,2.81,81.65,2009,11,0.015
12038,39,3.16,79.92,2009,11,0.01
12039,40,3.08,76.27,2009,11,0.025
12040,41,2.71,70.71,2009,11,0.03
12041,42,2.31,64.29,2009,11,0.0
12042,43,1.98,59.94,2009,11,0.0
12043,44,1.6,58.39,2009,11,0.0
12044,45,0.98,58.81,2009,11,0.0
12045,46,0.03,57.31,2009,11,0.0
12046,47,0.94,246.12,2009,11,0.0
12047,48,1.59,255.94,2009,11,0.125
12048,1,4.46,109.78,2009,11,0.316
12049,2,5.68,111.55,2009,11,0.326
12050,3,6.42,113.69,2009,11,0.376
12051,4,6.77,116.08,2009,11,0.331
12052,5,6.9,118.51,2009,11,0.276
12053,6,6.94,120.6,2009,11,0.381
12054,7,6.97,121.93,2009,11,0.501
12055,8,6.87,122.46,2009,11,0.381
12056,9,6.44,122.29,2009,11,0.251
12057,10,5.58,121.35,2009,11,0.266
12058,11,4.54,119.58,2009,11,0.13
12059,12,3.65,117.16,2009,11,0.185
12060,13,3.15,115.04,2009,11,0.231
12061,14,2.95,113.38,2009,11,0.095
12062,15,2.87,111.33,2009,11,0.18
12063,16,2.79,107.81,2009,11,0.386
12064,17,2.72,102.94,2009,11,0.361
12065,18,2.75,97.57,2009,11,0.29100000000000004
12066,19,2.87,92.92,2009,11,0.206
12067,20,2.98,89.69,2009,11,0.15
12068,21,2.93,87.89,2009,11,0.376
12069,22,2.65,87.14,2009,11,0.246
12070,23,2.26,85.78,2009,11,0.16
12071,24,1.97,81.02,2009,11,0.331
12072,25,1.96,71.48,2009,11,0.2524881327004037
12073,26,2.18,61.16,2009,11,0.2524881327004037
12074,27,2.5,52.72,2009,11,0.2524881327004037
12075,28,2.75,45.95,2009,11,0.2524881327004037
12076,29,2.86,40.8,2009,11,0.2524881327004037
12077,30,2.73,37.36,2009,11,0.2524881327004037
12078,31,2.32,35.51,2009,11,0.2524881327004037
12079,32,1.74,32.56,2009,11,0.2524881327004037
12080,33,1.19,20.93,2009,11,0.2524881327004037
12081,34,0.98,350.58,2009,11,0.2524881327004037
12082,35,1.23,326.88,2009,11,0.2524881327004037
12083,36,1.54,322.55,2009,11,0.2524881327004037
12084,37,1.69,330.47,2009,11,0.2524881327004037
12085,38,1.78,343.91,2009,11,0.2524881327004037
12086,39,1.85,357.08,2009,11,0.2524881327004037
12087,40,1.86,6.98,2009,11,0.2524881327004037
12088,41,1.86,16.59,2009,11,0.2524881327004037
12089,42,1.97,28.02,2009,11,0.2524881327004037
12090,43,2.32,39.19,2009,11,0.2524881327004037
12091,44,2.73,46.39,2009,11,0.2524881327004037
12092,45,2.93,49.7,2009,11,0.2524881327004037
12093,46,2.77,50.2,2009,11,0.2524881327004037
12094,47,2.61,51.0,2009,11,0.2524881327004037
12095,48,2.93,55.37,2009,11,0.2524881327004037
12096,1,3.52,112.22,2009,11,0.125
12097,2,3.21,112.7,2009,11,0.09
12098,3,2.98,112.39,2009,11,0.065
12099,4,2.83,111.12,2009,11,0.035
12100,5,2.76,108.59,2009,11,0.06
12101,6,2.76,104.57,2009,11,0.045
12102,7,2.83,99.31,2009,11,0.03
12103,8,2.88,93.95,2009,11,0.015
12104,9,2.79,89.0,2009,11,0.0
12105,10,2.48,84.14,2009,11,0.0
12106,11,2.08,78.94,2009,11,0.0
12107,12,1.79,74.53,2009,11,0.0
12108,13,1.73,73.2,2009,11,0.0
12109,14,1.8,72.19,2009,11,0.015
12110,15,1.87,66.89,2009,11,0.01
12111,16,1.91,54.69,2009,11,0.025
12112,17,1.97,41.1,2009,11,0.03
12113,18,1.96,32.57,2009,11,0.0
12114,19,1.72,31.92,2009,11,0.0
12115,20,1.33,34.03,2009,11,0.0
12116,21,0.93,24.83,2009,11,0.0
12117,22,0.94,346.59,2009,11,0.0
12118,23,1.5,326.14,2009,11,0.0
12119,24,2.05,326.67,2009,11,0.125
12120,25,2.36,338.41,2009,11,0.01
12121,26,2.58,353.47,2009,11,0.015
12122,27,2.73,5.13,2009,11,0.015
12123,28,2.63,10.58,2009,11,0.02
12124,29,2.36,12.51,2009,11,0.015
12125,30,2.14,13.77,2009,11,0.02
12126,31,2.13,16.62,2009,11,0.055
12127,32,2.27,19.88,2009,11,0.07
12128,33,2.41,22.18,2009,11,0.085
12129,34,2.46,23.99,2009,11,0.075
12130,35,2.6,29.48,2009,11,0.1
12131,36,3.14,40.6,2009,11,0.175
12132,37,4.32,52.93,2009,11,0.266
12133,38,5.64,64.2,2009,11,0.301
12134,39,6.53,78.03,2009,11,0.366
12135,40,7.06,98.07,2009,11,0.466
12136,41,8.02,117.76,2009,11,0.5710000000000001
12137,42,9.1,129.06,2009,11,0.677
12138,43,9.45,130.75,2009,11,0.722
12139,44,9.05,127.45,2009,11,0.8370000000000001
12140,45,8.17,123.47,2009,11,0.632
12141,46,6.99,123.01,2009,11,0.416
12142,47,5.76,126.78,2009,11,0.306
12143,48,4.79,133.69,2009,11,0.0
12144,1,1.12,344.43,2009,11,0.125
12145,2,1.49,350.76,2009,11,0.09
12146,3,1.89,6.52,2009,11,0.065
12147,4,2.42,21.69,2009,11,0.035
12148,5,2.94,32.91,2009,11,0.06
12149,6,3.22,41.16,2009,11,0.045
12150,7,3.08,48.13,2009,11,0.03
12151,8,2.62,53.96,2009,11,0.015
12152,9,2.01,55.5,2009,11,0.0
12153,10,1.4,43.64,2009,11,0.0
12154,11,1.13,13.57,2009,11,0.0
12155,12,1.27,350.49,2009,11,0.0
12156,13,1.39,348.13,2009,11,0.0
12157,14,1.44,356.85,2009,11,0.015
12158,15,1.52,8.63,2009,11,0.01
12159,16,1.67,17.13,2009,11,0.025
12160,17,1.79,23.2,2009,11,0.03
12161,18,1.83,29.5,2009,11,0.0
12162,19,1.81,37.67,2009,11,0.0
12163,20,1.87,43.82,2009,11,0.0
12164,21,2.14,42.16,2009,11,0.0
12165,22,2.74,34.55,2009,11,0.0
12166,23,3.54,32.63,2009,11,0.0
12167,24,4.3,40.88,2009,11,0.125
12168,25,5.17,58.78,2009,11,0.2524881327004037
12169,26,6.38,77.27,2009,11,0.2524881327004037
12170,27,7.57,92.23,2009,11,0.2524881327004037
12171,28,8.26,104.99,2009,11,0.2524881327004037
12172,29,8.66,115.88,2009,11,0.2524881327004037
12173,30,8.95,122.96,2009,11,0.2524881327004037
12174,31,9.1,124.53,2009,11,0.2524881327004037
12175,32,8.92,122.79,2009,11,0.2524881327004037
12176,33,8.27,120.47,2009,11,0.2524881327004037
12177,34,7.06,119.9,2009,11,0.2524881327004037
12178,35,5.62,121.8,2009,11,0.2524881327004037
12179,36,4.45,126.82,2009,11,0.2524881327004037
12180,37,3.9,133.98,2009,11,0.2524881327004037
12181,38,3.8,140.86,2009,11,0.2524881327004037
12182,39,3.8,146.5,2009,11,0.2524881327004037
12183,40,3.65,151.72,2009,11,0.2524881327004037
12184,41,3.41,156.47,2009,11,0.2524881327004037
12185,42,3.16,159.62,2009,11,0.2524881327004037
12186,43,2.98,159.73,2009,11,0.2524881327004037
12187,44,2.81,157.56,2009,11,0.2524881327004037
12188,45,2.61,154.75,2009,11,0.2524881327004037
12189,46,2.33,152.81,2009,11,0.2524881327004037
12190,47,2.08,152.25,2009,11,0.2524881327004037
12191,48,2.0,153.45,2009,11,0.2524881327004037
12192,1,1.76,340.85,2009,11,0.01
12193,2,1.83,347.09,2009,11,0.015
12194,3,1.95,357.76,2009,11,0.015
12195,4,2.15,9.9,2009,11,0.02
12196,5,2.43,21.72,2009,11,0.015
12197,6,2.72,32.88,2009,11,0.02
12198,7,3.01,43.31,2009,11,0.055
12199,8,3.23,51.02,2009,11,0.07
12200,9,3.29,54.19,2009,11,0.085
12201,10,3.16,52.0,2009,11,0.075
12202,11,3.12,49.04,2009,11,0.1
12203,12,3.5,52.08,2009,11,0.175
12204,13,4.54,61.78,2009,11,0.266
12205,14,5.9,72.44,2009,11,0.301
12206,15,7.01,83.88,2009,11,0.366
12207,16,7.65,98.06,2009,11,0.466
12208,17,8.23,112.18,2009,11,0.5710000000000001
12209,18,8.79,121.62,2009,11,0.677
12210,19,8.97,124.11,2009,11,0.722
12211,20,8.66,122.54,2009,11,0.8370000000000001
12212,21,7.9,120.14,2009,11,0.632
12213,22,6.75,119.84,2009,11,0.416
12214,23,5.47,122.45,2009,11,0.306
12215,24,4.39,128.19,2009,11,0.0
12216,25,3.76,135.81,2009,11,0.396
12217,26,3.49,143.4,2009,11,0.35100000000000003
12218,27,3.4,149.82,2009,11,0.386
12219,28,3.33,155.14,2009,11,0.241
12220,29,3.21,159.38,2009,11,0.12
12221,30,3.02,162.49,2009,11,0.085
12222,31,2.73,164.34,2009,11,0.095
12223,32,2.39,164.44,2009,11,0.1
12224,33,2.06,161.66,2009,11,0.06
12225,34,1.83,155.16,2009,11,0.045
12226,35,1.74,147.96,2009,11,0.025
12227,36,1.8,145.43,2009,11,0.025
12228,37,1.95,149.46,2009,11,0.02
12229,38,2.04,153.99,2009,11,0.005
12230,39,1.82,153.5,2009,11,0.0
12231,40,1.18,136.76,2009,11,0.0
12232,41,0.92,76.07,2009,11,0.0
12233,42,1.65,40.03,2009,11,0.0
12234,43,2.36,32.82,2009,11,0.0
12235,44,2.81,30.91,2009,11,0.0
12236,45,3.02,28.33,2009,11,0.035
12237,46,3.03,22.57,2009,11,0.065
12238,47,2.99,15.07,2009,11,0.11
12239,48,2.98,8.86,2009,11,0.401
12240,1,5.69,77.58,2009,11,0.01
12241,2,7.6,91.76,2009,11,0.015
12242,3,8.7,101.64,2009,11,0.015
12243,4,9.18,110.45,2009,11,0.02
12244,5,9.3,118.23,2009,11,0.015
12245,6,9.24,123.74,2009,11,0.02
12246,7,9.03,125.7,2009,11,0.055
12247,8,8.57,125.31,2009,11,0.07
12248,9,7.78,124.47,2009,11,0.085
12249,10,6.62,125.07,2009,11,0.075
12250,11,5.35,127.87,2009,11,0.1
12251,12,4.29,133.36,2009,11,0.175
12252,13,3.7,140.67,2009,11,0.266
12253,14,3.46,147.78,2009,11,0.301
12254,15,3.38,153.38,2009,11,0.366
12255,16,3.29,157.52,2009,11,0.466
12256,17,3.15,160.52,2009,11,0.5710000000000001
12257,18,2.98,162.55,2009,11,0.677
12258,19,2.79,163.49,2009,11,0.722
12259,20,2.62,162.27,2009,11,0.8370000000000001
12260,21,2.48,157.4,2009,11,0.632
12261,22,2.44,148.48,2009,11,0.416
12262,23,2.53,139.55,2009,11,0.306
12263,24,2.66,134.97,2009,11,0.0
12264,25,2.73,136.08,2009,11,0.2524881327004037
12265,26,2.68,138.63,2009,11,0.2524881327004037
12266,27,2.44,137.19,2009,11,0.2524881327004037
12267,28,2.05,125.09,2009,11,0.2524881327004037
12268,29,1.76,100.37,2009,11,0.2524881327004037
12269,30,1.79,71.97,2009,11,0.2524881327004037
12270,31,1.96,50.22,2009,11,0.2524881327004037
12271,32,2.15,33.6,2009,11,0.2524881327004037
12272,33,2.36,20.67,2009,11,0.2524881327004037
12273,34,2.6,11.47,2009,11,0.2524881327004037
12274,35,2.85,5.81,2009,11,0.2524881327004037
12275,36,3.06,3.39,2009,11,0.2524881327004037
12276,37,3.22,3.84,2009,11,0.2524881327004037
12277,38,3.38,5.95,2009,11,0.2524881327004037
12278,39,3.58,8.45,2009,11,0.2524881327004037
12279,40,3.84,10.42,2009,11,0.2524881327004037
12280,41,4.11,11.83,2009,11,0.2524881327004037
12281,42,4.34,12.95,2009,11,0.2524881327004037
12282,43,4.48,13.98,2009,11,0.2524881327004037
12283,44,4.5,14.98,2009,11,0.2524881327004037
12284,45,4.41,15.93,2009,11,0.2524881327004037
12285,46,4.24,16.93,2009,11,0.2524881327004037
12286,47,4.19,18.3,2009,11,0.2524881327004037
12287,48,4.5,20.17,2009,11,0.2524881327004037
12288,1,4.07,136.31,2009,11,0.396
12289,2,3.75,142.48,2009,11,0.35100000000000003
12290,3,3.52,148.77,2009,11,0.386
12291,4,3.36,154.62,2009,11,0.241
12292,5,3.21,159.41,2009,11,0.12
12293,6,3.01,162.71,2009,11,0.085
12294,7,2.73,164.32,2009,11,0.095
12295,8,2.45,164.47,2009,11,0.1
12296,9,2.28,163.64,2009,11,0.06
12297,10,2.32,162.64,2009,11,0.045
12298,11,2.44,161.94,2009,11,0.025
12299,12,2.46,161.62,2009,11,0.025
12300,13,2.25,161.43,2009,11,0.02
12301,14,1.84,159.54,2009,11,0.005
12302,15,1.32,150.84,2009,11,0.0
12303,16,0.9,120.87,2009,11,0.0
12304,17,0.99,72.3,2009,11,0.0
12305,18,1.49,44.24,2009,11,0.0
12306,19,2.03,28.89,2009,11,0.0
12307,20,2.49,18.9,2009,11,0.0
12308,21,2.81,12.24,2009,11,0.035
12309,22,2.94,8.03,2009,11,0.065
12310,23,2.94,5.38,2009,11,0.11
12311,24,2.94,4.09,2009,11,0.401
12312,25,3.02,4.22,2009,11,0.411
12313,26,3.22,5.44,2009,11,0.411
12314,27,3.52,7.22,2009,11,0.361
12315,28,3.93,9.03,2009,11,0.471
12316,29,4.34,10.55,2009,11,0.607
12317,30,4.63,11.67,2009,11,0.667
12318,31,4.73,12.43,2009,11,0.677
12319,32,4.67,13.03,2009,11,0.632
12320,33,4.51,13.63,2009,11,0.591
12321,34,4.36,14.4,2009,11,0.807
12322,35,4.4,15.54,2009,11,0.757
12323,36,4.82,17.04,2009,11,0.782
12324,37,5.73,18.56,2009,11,0.787
12325,38,6.83,19.9,2009,11,0.8220000000000001
12326,39,7.72,21.21,2009,11,0.777
12327,40,8.09,22.8,2009,11,0.787
12328,41,7.98,24.8,2009,11,0.797
12329,42,7.53,27.37,2009,11,0.787
12330,43,6.86,30.66,2009,11,0.732
12331,44,6.17,34.82,2009,11,0.6970000000000001
12332,45,5.62,39.61,2009,11,0.737
12333,46,5.33,44.39,2009,11,0.762
12334,47,5.18,49.52,2009,11,0.602
12335,48,5.06,56.23,2009,11,0.261
12336,1,2.72,161.97,2009,11,0.396
12337,2,2.35,153.66,2009,11,0.35100000000000003
12338,3,1.89,139.42,2009,11,0.386
12339,4,1.52,115.05,2009,11,0.241
12340,5,1.45,81.72,2009,11,0.12
12341,6,1.71,51.59,2009,11,0.085
12342,7,2.13,29.91,2009,11,0.095
12343,8,2.58,16.02,2009,11,0.1
12344,9,2.92,8.51,2009,11,0.06
12345,10,3.03,6.13,2009,11,0.045
12346,11,3.0,6.64,2009,11,0.025
12347,12,2.98,8.22,2009,11,0.025
12348,13,3.08,9.39,2009,11,0.02
12349,14,3.3,10.38,2009,11,0.005
12350,15,3.58,11.86,2009,11,0.0
12351,16,3.91,14.04,2009,11,0.0
12352,17,4.23,16.21,2009,11,0.0
12353,18,4.5,17.72,2009,11,0.0
12354,19,4.68,18.28,2009,11,0.0
12355,20,4.77,18.22,2009,11,0.0
12356,21,4.76,17.96,2009,11,0.035
12357,22,4.72,17.83,2009,11,0.065
12358,23,4.83,18.06,2009,11,0.11
12359,24,5.3,18.75,2009,11,0.401
12360,25,6.24,19.79,2009,11,0.2524881327004037
12361,26,7.37,21.11,2009,11,0.2524881327004037
12362,27,8.27,22.85,2009,11,0.2524881327004037
12363,28,8.64,25.3,2009,11,0.2524881327004037
12364,29,8.51,28.38,2009,11,0.2524881327004037
12365,30,7.98,31.99,2009,11,0.2524881327004037
12366,31,7.19,36.07,2009,11,0.2524881327004037
12367,32,6.3,40.76,2009,11,0.2524881327004037
12368,33,5.52,45.85,2009,11,0.2524881327004037
12369,34,4.97,50.59,2009,11,0.2524881327004037
12370,35,4.61,55.12,2009,11,0.2524881327004037
12371,36,4.35,60.35,2009,11,0.2524881327004037
12372,37,4.17,67.2,2009,11,0.2524881327004037
12373,38,4.03,74.9,2009,11,0.2524881327004037
12374,39,3.87,82.35,2009,11,0.2524881327004037
12375,40,3.64,88.94,2009,11,0.2524881327004037
12376,41,3.4,94.36,2009,11,0.2524881327004037
12377,42,3.25,97.64,2009,11,0.2524881327004037
12378,43,3.24,97.71,2009,11,0.2524881327004037
12379,44,3.24,95.27,2009,11,0.2524881327004037
12380,45,3.11,91.26,2009,11,0.2524881327004037
12381,46,2.74,85.47,2009,11,0.2524881327004037
12382,47,2.35,76.58,2009,11,0.2524881327004037
12383,48,2.21,65.63,2009,11,0.2524881327004037
12384,1,3.12,1.4,2009,11,0.411
12385,2,3.18,2.96,2009,11,0.411
12386,3,3.37,5.94,2009,11,0.361
12387,4,3.65,9.33,2009,11,0.471
12388,5,3.96,12.37,2009,11,0.607
12389,6,4.21,14.71,2009,11,0.667
12390,7,4.35,16.26,2009,11,0.677
12391,8,4.38,17.12,2009,11,0.632
12392,9,4.31,17.32,2009,11,0.591
12393,10,4.22,16.87,2009,11,0.807
12394,11,4.3,16.14,2009,11,0.757
12395,12,4.77,15.7,2009,11,0.782
12396,13,5.75,15.92,2009,11,0.787
12397,14,6.95,16.63,2009,11,0.8220000000000001
12398,15,7.97,17.73,2009,11,0.777
12399,16,8.48,19.34,2009,11,0.787
12400,17,8.5,21.68,2009,11,0.797
12401,18,8.12,25.07,2009,11,0.787
12402,19,7.45,29.95,2009,11,0.732
12403,20,6.68,36.35,2009,11,0.6970000000000001
12404,21,5.97,43.67,2009,11,0.737
12405,22,5.41,50.82,2009,11,0.762
12406,23,4.95,57.94,2009,11,0.602
12407,24,4.56,65.97,2009,11,0.261
12408,25,4.28,75.71,2009,11,0.7070000000000001
12409,26,4.1,85.82,2009,11,0.647
12410,27,3.93,94.44,2009,11,0.581
12411,28,3.69,100.54,2009,11,0.481
12412,29,3.4,104.73,2009,11,0.306
12413,30,3.18,107.6,2009,11,0.221
12414,31,3.12,109.3,2009,11,0.21600000000000005
12415,32,3.16,109.44,2009,11,0.261
12416,33,3.2,107.78,2009,11,0.366
12417,34,3.18,104.28,2009,11,0.326
12418,35,3.04,99.54,2009,11,0.251
12419,36,2.73,93.88,2009,11,0.185
12420,37,2.23,86.5,2009,11,0.055
12421,38,1.7,73.95,2009,11,0.0
12422,39,1.4,52.93,2009,11,0.0
12423,40,1.48,32.09,2009,11,0.0
12424,41,1.71,19.49,2009,11,0.0
12425,42,1.85,10.79,2009,11,0.02
12426,43,1.79,0.76,2009,11,0.045
12427,44,1.74,349.5,2009,11,0.035
12428,45,1.88,342.54,2009,11,0.05
12429,46,2.26,343.96,2009,11,0.03
12430,47,2.81,349.11,2009,11,0.085
12431,48,3.38,354.33,2009,11,0.622
12432,1,6.16,11.41,2009,11,0.411
