,hors,ws,wd,anno,mes,wp1
21764,21,4.45,111.0,2010,2,0.0
21765,22,4.36,110.01,2010,2,0.005
21766,23,4.23,112.12,2010,2,0.0
21767,24,4.19,116.61,2010,2,0.0
21768,25,4.38,122.0,2010,2,0.0
21769,26,4.69,126.62,2010,2,0.0
21770,27,4.98,129.62,2010,2,0.0
21771,28,5.1,130.92,2010,2,0.005
21772,29,5.09,131.13,2010,2,0.065
21773,30,5.03,130.85,2010,2,0.135
21774,31,4.98,130.54,2010,2,0.206
21775,32,4.88,130.28,2010,2,0.19
21776,33,4.64,130.05,2010,2,0.321
21777,34,4.22,129.81,2010,2,0.386
21778,35,3.75,129.56,2010,2,0.401
21779,36,3.42,129.37,2010,2,0.125
21780,37,3.34,129.34,2010,2,0.421
21781,38,3.38,129.44,2010,2,0.376
21782,39,3.39,129.61,2010,2,0.281
21783,40,3.24,129.73,2010,2,0.251
21784,41,3.07,129.29,2010,2,0.261
21785,42,3.1,127.69,2010,2,0.266
21786,43,3.45,125.15,2010,2,0.28600000000000003
21787,44,3.91,122.8,2010,2,0.421
21788,45,4.17,120.96,2010,2,0.406
21789,46,4.04,119.3,2010,2,0.411
21790,47,3.89,117.21,2010,2,0.29600000000000004
21791,48,4.21,114.82,2010,2,0.201
21792,1,4.02,111.27,2010,2,0.155
21793,2,4.66,110.91,2010,2,0.075
21794,3,4.86,110.79,2010,2,0.15
21795,4,4.75,110.97,2010,2,0.06
21796,5,4.49,111.9,2010,2,0.065
21797,6,4.28,114.21,2010,2,0.065
21798,7,4.24,117.97,2010,2,0.05
21799,8,4.38,121.54,2010,2,0.045
21800,9,4.62,123.24,2010,2,0.0
21801,10,4.87,122.47,2010,2,0.005
21802,11,5.02,120.8,2010,2,0.0
21803,12,4.94,119.87,2010,2,0.0
21804,13,4.58,120.98,2010,2,0.0
21805,14,4.19,124.13,2010,2,0.0
21806,15,4.08,128.24,2010,2,0.0
21807,16,4.45,131.07,2010,2,0.005
21808,17,5.01,131.91,2010,2,0.065
21809,18,5.39,131.24,2010,2,0.135
21810,19,5.3,129.33,2010,2,0.206
21811,20,4.88,126.48,2010,2,0.19
21812,21,4.34,123.23,2010,2,0.321
21813,22,3.87,120.63,2010,2,0.386
21814,23,3.52,119.42,2010,2,0.401
21815,24,3.34,120.15,2010,2,0.125
21816,25,3.36,122.77,2010,2,0.421
21817,26,3.48,125.85,2010,2,0.376
21818,27,3.55,128.1,2010,2,0.281
21819,28,3.48,128.93,2010,2,0.251
21820,29,3.33,128.61,2010,2,0.261
21821,30,3.23,127.55,2010,2,0.266
21822,31,3.27,126.29,2010,2,0.28600000000000003
21823,32,3.35,125.17,2010,2,0.421
21824,33,3.36,124.31,2010,2,0.406
21825,34,3.23,123.57,2010,2,0.411
21826,35,3.25,122.39,2010,2,0.29600000000000004
21827,36,3.76,120.61,2010,2,0.201
21828,37,4.97,118.83,2010,2,0.105
21829,38,6.47,117.22,2010,2,0.08
21830,39,7.69,115.37,2010,2,0.11
21831,40,8.22,112.8,2010,2,0.115
21832,41,8.24,109.73,2010,2,0.105
21833,42,8.06,106.78,2010,2,0.11
21834,43,7.89,104.75,2010,2,0.135
21835,44,7.62,103.68,2010,2,0.145
21836,45,7.04,103.26,2010,2,0.135
21837,46,6.06,103.31,2010,2,0.12
21838,47,4.96,104.0,2010,2,0.09
21839,48,4.1,105.75,2010,2,0.366
21840,1,2.89,133.47,2010,2,0.155
21841,2,3.32,129.56,2010,2,0.075
21842,3,3.93,127.54,2010,2,0.15
21843,4,4.6,126.75,2010,2,0.06
21844,5,5.21,126.67,2010,2,0.065
21845,6,5.65,126.99,2010,2,0.065
21846,7,5.81,127.56,2010,2,0.05
21847,8,5.66,128.11,2010,2,0.045
21848,9,5.19,128.32,2010,2,0.0
21849,10,4.45,127.81,2010,2,0.005
21850,11,3.7,126.78,2010,2,0.0
21851,12,3.26,126.09,2010,2,0.0
21852,13,3.35,126.87,2010,2,0.421
21853,14,3.74,128.34,2010,2,0.376
21854,15,4.1,129.59,2010,2,0.281
21855,16,4.15,130.37,2010,2,0.251
21856,17,4.0,130.68,2010,2,0.261
21857,18,3.79,130.38,2010,2,0.266
21858,19,3.67,129.24,2010,2,0.28600000000000003
21859,20,3.62,127.13,2010,2,0.421
21860,21,3.59,123.93,2010,2,0.406
21861,22,3.57,119.63,2010,2,0.411
21862,23,3.76,115.59,2010,2,0.29600000000000004
21863,24,4.39,113.83,2010,2,0.201
21864,25,5.54,114.51,2010,2,0.105
21865,26,6.86,114.97,2010,2,0.08
21866,27,7.85,113.69,2010,2,0.11
21867,28,8.2,110.05,2010,2,0.115
21868,29,8.1,105.35,2010,2,0.105
21869,30,7.84,101.62,2010,2,0.11
21870,31,7.54,100.88,2010,2,0.135
21871,32,7.13,102.37,2010,2,0.145
21872,33,6.51,104.53,2010,2,0.135
21873,34,5.6,105.96,2010,2,0.12
21874,35,4.57,106.59,2010,2,0.09
21875,36,3.65,106.7,2010,2,0.366
21876,37,3.02,106.63,2010,2,0.07
21877,38,2.66,106.02,2010,2,0.07
21878,39,2.52,104.25,2010,2,0.06
21879,40,2.55,101.23,2010,2,0.055
21880,41,2.67,98.47,2010,2,0.06
21881,42,2.79,97.37,2010,2,0.045
21882,43,2.85,98.37,2010,2,0.055
21883,44,2.79,100.03,2010,2,0.065
21884,45,2.56,100.53,2010,2,0.075
21885,46,2.18,98.17,2010,2,0.065
21886,47,1.9,94.84,2010,2,0.035
21887,48,2.02,96.2,2010,2,0.02
21888,1,3.38,120.12,2010,2,0.421
21889,2,3.54,123.72,2010,2,0.376
21890,3,3.68,125.7,2010,2,0.281
21891,4,3.78,126.47,2010,2,0.251
21892,5,3.85,126.34,2010,2,0.261
21893,6,3.88,125.54,2010,2,0.266
21894,7,3.87,124.25,2010,2,0.28600000000000003
21895,8,3.82,122.63,2010,2,0.421
21896,9,3.72,120.79,2010,2,0.406
21897,10,3.61,118.71,2010,2,0.411
21898,11,3.72,116.14,2010,2,0.29600000000000004
21899,12,4.34,113.45,2010,2,0.201
21900,13,5.59,111.43,2010,2,0.105
21901,14,7.05,109.98,2010,2,0.08
21902,15,8.13,108.52,2010,2,0.11
21903,16,8.42,106.55,2010,2,0.115
21904,17,8.14,104.12,2010,2,0.105
21905,18,7.69,101.72,2010,2,0.11
21906,19,7.33,100.09,2010,2,0.135
21907,20,6.94,99.29,2010,2,0.145
21908,21,6.29,99.04,2010,2,0.135
21909,22,5.28,98.99,2010,2,0.12
21910,23,4.21,98.9,2010,2,0.09
21911,24,3.5,98.31,2010,2,0.366
21912,25,3.42,97.08,2010,2,0.07
21913,26,3.67,96.21,2010,2,0.07
21914,27,3.82,96.39,2010,2,0.06
21915,28,3.55,97.97,2010,2,0.055
21916,29,3.1,100.72,2010,2,0.06
21917,30,2.81,103.34,2010,2,0.045
21918,31,2.91,103.56,2010,2,0.055
21919,32,3.16,101.95,2010,2,0.065
21920,33,3.22,99.7,2010,2,0.075
21921,34,2.9,96.96,2010,2,0.065
21922,35,2.52,93.98,2010,2,0.035
21923,36,2.58,93.07,2010,2,0.02
21924,37,3.37,95.29,2010,2,0.04
21925,38,4.48,97.12,2010,2,0.14
21926,39,5.35,97.36,2010,2,0.211
21927,40,5.52,95.97,2010,2,0.145
21928,41,5.15,93.74,2010,2,0.125
21929,42,4.52,91.89,2010,2,0.095
21930,43,3.88,92.25,2010,2,0.08
21931,44,3.37,95.69,2010,2,0.075
21932,45,3.13,101.9,2010,2,0.06
21933,46,3.25,108.4,2010,2,0.05
21934,47,3.52,112.54,2010,2,0.01
21935,48,3.7,113.71,2010,2,0.07
21936,1,5.47,112.17,2010,2,0.421
21937,2,6.84,109.32,2010,2,0.376
21938,3,7.5,107.06,2010,2,0.281
21939,4,7.62,104.87,2010,2,0.251
21940,5,7.43,102.69,2010,2,0.261
21941,6,7.2,100.72,2010,2,0.266
21942,7,7.08,99.43,2010,2,0.28600000000000003
21943,8,6.88,98.88,2010,2,0.421
21944,9,6.32,98.98,2010,2,0.406
21945,10,5.25,99.69,2010,2,0.411
21946,11,4.06,100.51,2010,2,0.29600000000000004
21947,12,3.24,99.73,2010,2,0.201
21948,13,3.16,95.81,2010,2,0.07
21949,14,3.49,92.17,2010,2,0.07
21950,15,3.69,91.21,2010,2,0.06
21951,16,3.4,93.63,2010,2,0.055
21952,17,2.89,99.09,2010,2,0.06
21953,18,2.56,105.38,2010,2,0.045
21954,19,2.65,107.2,2010,2,0.055
21955,20,2.92,104.93,2010,2,0.065
21956,21,3.07,101.18,2010,2,0.075
21957,22,2.91,96.89,2010,2,0.065
21958,23,2.71,93.41,2010,2,0.035
21959,24,2.8,94.15,2010,2,0.02
21960,25,3.44,99.38,2010,2,0.04
21961,26,4.32,102.99,2010,2,0.14
21962,27,4.91,102.64,2010,2,0.211
21963,28,4.89,97.73,2010,2,0.145
21964,29,4.47,90.43,2010,2,0.125
21965,30,3.94,84.97,2010,2,0.095
21966,31,3.42,87.45,2010,2,0.08
21967,32,3.06,98.45,2010,2,0.075
21968,33,3.08,112.38,2010,2,0.06
21969,34,3.4,121.39,2010,2,0.05
21970,35,3.69,125.52,2010,2,0.01
21971,36,3.68,127.36,2010,2,0.07
21972,37,3.25,128.55,2010,2,0.005
21973,38,2.66,128.51,2010,2,0.0
21974,39,2.27,124.81,2010,2,0.0
21975,40,2.36,117.25,2010,2,0.0
21976,41,2.72,111.21,2010,2,0.0
21977,42,2.98,108.48,2010,2,0.0
21978,43,2.84,108.49,2010,2,0.0
21979,44,2.42,110.07,2010,2,0.0
21980,45,1.96,111.76,2010,2,0.0
21981,46,1.63,111.6,2010,2,0.0
21982,47,1.5,112.89,2010,2,0.0
21983,48,1.65,120.81,2010,2,0.0
21984,1,3.92,93.51,2010,2,0.07
21985,2,3.72,94.5,2010,2,0.07
21986,3,3.44,97.11,2010,2,0.06
21987,4,3.16,101.0,2010,2,0.055
21988,5,2.97,105.04,2010,2,0.06
21989,6,2.99,107.11,2010,2,0.045
21990,7,3.25,105.87,2010,2,0.055
21991,8,3.56,103.07,2010,2,0.065
21992,9,3.7,100.23,2010,2,0.075
21993,10,3.51,97.86,2010,2,0.065
21994,11,3.27,96.58,2010,2,0.035
21995,12,3.34,97.78,2010,2,0.02
21996,13,3.96,101.16,2010,2,0.04
21997,14,4.81,103.71,2010,2,0.14
21998,15,5.39,104.35,2010,2,0.211
21999,16,5.35,102.82,2010,2,0.145
22000,17,4.86,99.49,2010,2,0.125
22001,18,4.27,94.83,2010,2,0.095
22002,19,3.8,90.39,2010,2,0.08
22003,20,3.43,88.52,2010,2,0.075
22004,21,3.08,92.12,2010,2,0.06
22005,22,2.79,103.68,2010,2,0.05
22006,23,2.71,118.25,2010,2,0.01
22007,24,2.76,126.62,2010,2,0.07
22008,25,2.73,123.88,2010,2,0.005
22009,26,2.67,113.6,2010,2,0.0
22010,27,2.71,101.97,2010,2,0.0
22011,28,2.79,94.47,2010,2,0.0
22012,29,2.77,91.13,2010,2,0.0
22013,30,2.6,91.04,2010,2,0.0
22014,31,2.27,93.87,2010,2,0.0
22015,32,1.88,98.58,2010,2,0.0
22016,33,1.53,102.18,2010,2,0.0
22017,34,1.29,100.25,2010,2,0.0
22018,35,1.19,98.48,2010,2,0.0
22019,36,1.22,108.39,2010,2,0.0
22020,37,1.56,129.71,2010,2,0.0
22021,38,2.2,143.29,2010,2,0.0
22022,39,2.82,146.71,2010,2,0.0
22023,40,3.17,143.21,2010,2,0.015
22024,41,3.35,138.02,2010,2,0.01
22025,42,3.47,135.97,2010,2,0.01
22026,43,3.57,139.98,2010,2,0.01
22027,44,3.64,146.61,2010,2,0.005
22028,45,3.57,151.67,2010,2,0.0
22029,46,3.23,152.41,2010,2,0.01
22030,47,2.74,149.27,2010,2,0.01
22031,48,2.31,143.77,2010,2,0.0
22032,1,4.48,93.18,2010,2,0.07
22033,2,5.19,94.34,2010,2,0.07
22034,3,5.36,95.51,2010,2,0.06
22035,4,5.14,96.67,2010,2,0.055
22036,5,4.73,96.86,2010,2,0.06
22037,6,4.33,94.35,2010,2,0.045
22038,7,4.14,88.23,2010,2,0.055
22039,8,4.07,82.66,2010,2,0.065
22040,9,3.85,82.75,2010,2,0.075
22041,10,3.4,93.19,2010,2,0.065
22042,11,3.14,111.58,2010,2,0.035
22043,12,3.26,125.91,2010,2,0.02
22044,13,3.43,127.61,2010,2,0.005
22045,14,3.46,121.79,2010,2,0.0
22046,15,3.34,114.24,2010,2,0.0
22047,16,2.98,108.58,2010,2,0.0
22048,17,2.52,104.16,2010,2,0.0
22049,18,2.21,100.32,2010,2,0.0
22050,19,2.18,97.65,2010,2,0.0
22051,20,2.27,96.69,2010,2,0.0
22052,21,2.2,96.9,2010,2,0.0
22053,22,1.81,98.25,2010,2,0.0
22054,23,1.31,103.1,2010,2,0.0
22055,24,1.05,115.11,2010,2,0.0
22056,25,1.26,126.08,2010,2,0.0
22057,26,1.73,130.42,2010,2,0.0
22058,27,2.18,133.28,2010,2,0.0
22059,28,2.41,137.71,2010,2,0.015
22060,29,2.49,143.83,2010,2,0.01
22061,30,2.53,150.82,2010,2,0.01
22062,31,2.62,157.19,2010,2,0.01
22063,32,2.75,161.35,2010,2,0.005
22064,33,2.87,162.22,2010,2,0.0
22065,34,2.98,159.52,2010,2,0.01
22066,35,3.03,154.98,2010,2,0.01
22067,36,3.0,150.33,2010,2,0.0
22068,37,2.85,146.55,2010,2,0.06
22069,38,2.65,142.94,2010,2,0.075
22070,39,2.52,138.74,2010,2,0.075
22071,40,2.53,134.04,2010,2,0.07
22072,41,2.62,130.27,2010,2,0.055
22073,42,2.68,128.35,2010,2,0.09
22074,43,2.62,128.54,2010,2,0.105
22075,44,2.46,130.07,2010,2,0.13
22076,45,2.28,131.91,2010,2,0.125
22077,46,2.13,133.13,2010,2,0.145
22078,47,2.17,134.45,2010,2,0.195
22079,48,2.61,136.56,2010,2,0.271
22080,1,2.92,107.87,2010,2,0.005
22081,2,3.39,107.6,2010,2,0.0
22082,3,3.48,107.12,2010,2,0.0
22083,4,3.29,106.09,2010,2,0.0
22084,5,2.93,103.43,2010,2,0.0
22085,6,2.52,97.18,2010,2,0.0
22086,7,2.22,85.69,2010,2,0.0
22087,8,2.07,72.01,2010,2,0.0
22088,9,1.98,61.23,2010,2,0.0
22089,10,1.8,56.41,2010,2,0.0
22090,11,1.56,59.3,2010,2,0.0
22091,12,1.46,72.6,2010,2,0.0
22092,13,1.72,90.38,2010,2,0.0
22093,14,2.21,102.77,2010,2,0.0
22094,15,2.66,110.69,2010,2,0.0
22095,16,2.85,117.39,2010,2,0.015
22096,17,2.82,124.49,2010,2,0.01
22097,18,2.65,132.63,2010,2,0.01
22098,19,2.44,141.94,2010,2,0.01
22099,20,2.28,151.48,2010,2,0.005
22100,21,2.25,158.55,2010,2,0.0
22101,22,2.36,160.48,2010,2,0.01
22102,23,2.54,158.27,2010,2,0.01
22103,24,2.73,153.92,2010,2,0.0
22104,25,2.9,148.86,2010,2,0.06
22105,26,2.99,143.96,2010,2,0.075
22106,27,2.94,139.7,2010,2,0.075
22107,28,2.72,136.17,2010,2,0.07
22108,29,2.46,133.14,2010,2,0.055
22109,30,2.31,131.05,2010,2,0.09
22110,31,2.38,130.6,2010,2,0.105
22111,32,2.58,131.14,2010,2,0.13
22112,33,2.73,131.64,2010,2,0.125
22113,34,2.77,131.61,2010,2,0.145
22114,35,2.91,131.51,2010,2,0.195
22115,36,3.46,131.94,2010,2,0.271
22116,37,4.58,132.66,2010,2,0.336
22117,38,5.89,132.62,2010,2,0.281
22118,39,6.9,131.4,2010,2,0.251
22119,40,7.26,128.8,2010,2,0.386
22120,41,7.18,125.74,2010,2,0.541
22121,42,6.96,123.78,2010,2,0.607
22122,43,6.84,124.41,2010,2,0.642
22123,44,6.73,126.75,2010,2,0.596
22124,45,6.46,129.31,2010,2,0.496
22125,46,5.94,131.08,2010,2,0.441
22126,47,5.27,132.6,2010,2,0.431
22127,48,4.65,134.97,2010,2,0.03
22128,1,1.45,106.04,2010,2,0.005
22129,2,2.03,110.22,2010,2,0.0
22130,3,2.42,113.38,2010,2,0.0
22131,4,2.64,116.9,2010,2,0.0
22132,5,2.71,121.94,2010,2,0.0
22133,6,2.63,130.07,2010,2,0.0
22134,7,2.53,142.65,2010,2,0.0
22135,8,2.6,155.98,2010,2,0.0
22136,9,2.94,163.03,2010,2,0.0
22137,10,3.46,161.52,2010,2,0.0
22138,11,3.96,156.58,2010,2,0.0
22139,12,4.21,151.53,2010,2,0.0
22140,13,3.99,147.15,2010,2,0.06
22141,14,3.49,142.66,2010,2,0.075
22142,15,2.95,137.82,2010,2,0.075
22143,16,2.58,133.58,2010,2,0.07
22144,17,2.39,130.26,2010,2,0.055
22145,18,2.35,127.35,2010,2,0.09
22146,19,2.42,124.37,2010,2,0.105
22147,20,2.56,122.49,2010,2,0.13
22148,21,2.69,122.79,2010,2,0.125
22149,22,2.81,125.74,2010,2,0.145
22150,23,3.03,130.24,2010,2,0.195
22151,24,3.53,134.26,2010,2,0.271
22152,25,4.38,136.28,2010,2,0.336
22153,26,5.35,136.58,2010,2,0.281
22154,27,6.17,135.75,2010,2,0.251
22155,28,6.63,134.11,2010,2,0.386
22156,29,6.83,132.45,2010,2,0.541
22157,30,6.93,131.73,2010,2,0.607
22158,31,7.05,132.59,2010,2,0.642
22159,32,7.07,134.29,2010,2,0.596
22160,33,6.84,135.91,2010,2,0.496
22161,34,6.25,136.86,2010,2,0.441
22162,35,5.47,137.65,2010,2,0.431
22163,36,4.74,139.26,2010,2,0.03
22164,37,4.26,142.57,2010,2,0.211
22165,38,4.03,146.75,2010,2,0.115
22166,39,3.98,150.2,2010,2,0.055
22167,40,4.01,151.76,2010,2,0.025
22168,41,4.1,151.82,2010,2,0.025
22169,42,4.23,151.13,2010,2,0.05
22170,43,4.37,150.27,2010,2,0.045
22171,44,4.49,149.06,2010,2,0.05
22172,45,4.55,147.11,2010,2,0.04
22173,46,4.53,144.19,2010,2,0.04
22174,47,4.62,141.1,2010,2,0.045
22175,48,5.03,139.26,2010,2,0.06
22176,1,2.21,147.86,2010,2,0.06
22177,2,2.29,142.2,2010,2,0.075
22178,3,2.5,135.32,2010,2,0.075
22179,4,2.8,129.18,2010,2,0.07
22180,5,3.08,124.86,2010,2,0.055
22181,6,3.21,122.61,2010,2,0.09
22182,7,3.12,122.38,2010,2,0.105
22183,8,2.91,123.48,2010,2,0.13
22184,9,2.73,125.01,2010,2,0.125
22185,10,2.73,125.96,2010,2,0.145
22186,11,3.01,126.64,2010,2,0.195
22187,12,3.63,127.64,2010,2,0.271
22188,13,4.63,128.88,2010,2,0.336
22189,14,5.75,129.59,2010,2,0.281
22190,15,6.69,129.51,2010,2,0.251
22191,16,7.2,128.61,2010,2,0.386
22192,17,7.31,127.4,2010,2,0.541
22193,18,7.12,126.38,2010,2,0.607
22194,19,6.74,126.09,2010,2,0.642
22195,20,6.26,126.89,2010,2,0.596
22196,21,5.8,129.16,2010,2,0.496
22197,22,5.45,133.05,2010,2,0.441
22198,23,5.19,137.6,2010,2,0.431
22199,24,4.92,141.52,2010,2,0.03
22200,25,4.56,143.93,2010,2,0.211
22201,26,4.17,145.33,2010,2,0.115
22202,27,3.87,146.63,2010,2,0.055
22203,28,3.75,148.47,2010,2,0.025
22204,29,3.76,150.0,2010,2,0.025
22205,30,3.81,150.07,2010,2,0.05
22206,31,3.82,148.11,2010,2,0.045
22207,32,3.78,144.96,2010,2,0.05
22208,33,3.71,141.81,2010,2,0.04
22209,34,3.62,139.51,2010,2,0.04
22210,35,3.61,137.44,2010,2,0.045
22211,36,3.85,134.89,2010,2,0.06
22212,37,4.43,131.92,2010,2,0.065
22213,38,5.24,129.42,2010,2,0.035
22214,39,6.1,127.7,2010,2,0.015
22215,40,6.84,126.53,2010,2,0.02
22216,41,7.37,125.17,2010,2,0.025
22217,42,7.64,122.87,2010,2,0.035
22218,43,7.6,119.24,2010,2,0.05
22219,44,7.31,115.42,2010,2,0.065
22220,45,6.78,113.15,2010,2,0.06
22221,46,6.04,114.21,2010,2,0.07
22222,47,5.23,117.89,2010,2,0.05
22223,48,4.55,121.7,2010,2,0.331
22224,1,5.54,123.01,2010,2,0.06
22225,2,6.67,124.16,2010,2,0.075
22226,3,7.29,125.17,2010,2,0.075
22227,4,7.52,126.17,2010,2,0.07
22228,5,7.49,127.05,2010,2,0.055
22229,6,7.38,127.62,2010,2,0.09
22230,7,7.27,127.72,2010,2,0.105
22231,8,7.12,127.86,2010,2,0.13
22232,9,6.81,128.75,2010,2,0.125
22233,10,6.28,131.07,2010,2,0.145
22234,11,5.64,134.51,2010,2,0.195
22235,12,5.0,138.13,2010,2,0.271
22236,13,4.46,140.65,2010,2,0.211
22237,14,4.06,142.38,2010,2,0.115
22238,15,3.84,144.42,2010,2,0.055
22239,16,3.82,147.56,2010,2,0.025
22240,17,3.9,150.31,2010,2,0.025
22241,18,3.95,151.08,2010,2,0.05
22242,19,3.87,148.88,2010,2,0.045
22243,20,3.73,144.32,2010,2,0.05
22244,21,3.63,138.68,2010,2,0.04
22245,22,3.68,133.73,2010,2,0.04
22246,23,3.98,130.81,2010,2,0.045
22247,24,4.63,130.59,2010,2,0.06
22248,25,5.69,132.14,2010,2,0.065
22249,26,6.87,132.89,2010,2,0.035
22250,27,7.8,131.44,2010,2,0.015
22251,28,8.24,127.34,2010,2,0.02
22252,29,8.41,122.59,2010,2,0.025
22253,30,8.53,119.9,2010,2,0.035
22254,31,8.67,121.16,2010,2,0.05
22255,32,8.65,124.4,2010,2,0.065
22256,33,8.21,127.05,2010,2,0.06
22257,34,7.13,127.21,2010,2,0.07
22258,35,5.78,125.05,2010,2,0.05
22259,36,4.67,121.93,2010,2,0.331
22260,37,4.16,121.04,2010,2,0.03
22261,38,4.06,122.85,2010,2,0.045
22262,39,4.08,125.69,2010,2,0.05
22263,40,3.99,128.22,2010,2,0.055
22264,41,3.83,129.96,2010,2,0.06
22265,42,3.72,130.35,2010,2,0.07
22266,43,3.72,128.94,2010,2,0.06
22267,44,3.75,126.46,2010,2,0.06
22268,45,3.66,123.66,2010,2,0.065
22269,46,3.39,120.8,2010,2,0.07
22270,47,3.23,118.13,2010,2,0.07
22271,48,3.58,116.87,2010,2,0.065
22272,1,4.71,133.62,2010,2,0.211
22273,2,4.49,135.68,2010,2,0.115
22274,3,4.27,138.81,2010,2,0.055
22275,4,4.07,142.51,2010,2,0.025
22276,5,3.96,145.67,2010,2,0.025
22277,6,3.98,146.84,2010,2,0.05
22278,7,4.14,145.25,2010,2,0.045
22279,8,4.35,142.33,2010,2,0.05
22280,9,4.44,139.58,2010,2,0.04
22281,10,4.35,137.77,2010,2,0.04
22282,11,4.3,136.85,2010,2,0.045
22283,12,4.63,136.83,2010,2,0.06
22284,13,5.52,137.24,2010,2,0.065
22285,14,6.7,136.83,2010,2,0.035
22286,15,7.75,134.91,2010,2,0.015
22287,16,8.39,131.23,2010,2,0.02
22288,17,8.64,126.75,2010,2,0.025
22289,18,8.59,122.57,2010,2,0.035
22290,19,8.26,119.59,2010,2,0.05
22291,20,7.7,117.77,2010,2,0.065
22292,21,6.97,117.02,2010,2,0.06
22293,22,6.16,117.35,2010,2,0.07
22294,23,5.39,118.64,2010,2,0.05
22295,24,4.76,120.45,2010,2,0.331
22296,25,4.36,122.06,2010,2,0.03
22297,26,4.13,123.34,2010,2,0.045
22298,27,3.98,124.56,2010,2,0.05
22299,28,3.83,125.93,2010,2,0.055
22300,29,3.72,126.84,2010,2,0.06
22301,30,3.69,126.38,2010,2,0.07
22302,31,3.75,124.06,2010,2,0.06
22303,32,3.82,120.97,2010,2,0.06
22304,33,3.79,118.23,2010,2,0.065
22305,34,3.59,116.61,2010,2,0.07
22306,35,3.5,116.9,2010,2,0.07
22307,36,3.84,119.66,2010,2,0.065
22308,37,4.85,123.34,2010,2,0.075
22309,38,6.17,125.6,2010,2,0.065
22310,39,7.27,126.15,2010,2,0.06
22311,40,7.76,125.19,2010,2,0.07
22312,41,7.67,123.26,2010,2,0.065
22313,42,7.13,120.67,2010,2,0.075
22314,43,6.31,117.64,2010,2,0.361
22315,44,5.36,114.23,2010,2,0.516
22316,45,4.49,110.87,2010,2,0.586
22317,46,3.83,108.66,2010,2,0.642
22318,47,3.42,108.21,2010,2,0.687
22319,48,3.27,109.39,2010,2,0.025
22320,1,6.19,146.06,2010,2,0.211
22321,2,7.08,144.64,2010,2,0.115
22322,3,7.72,140.66,2010,2,0.055
22323,4,8.18,135.48,2010,2,0.025
22324,5,8.46,130.22,2010,2,0.025
22325,6,8.52,125.77,2010,2,0.05
22326,7,8.28,122.71,2010,2,0.045
22327,8,7.78,120.8,2010,2,0.05
22328,9,7.09,119.76,2010,2,0.04
22329,10,6.29,119.45,2010,2,0.04
22330,11,5.51,119.71,2010,2,0.045
22331,12,4.88,120.21,2010,2,0.06
22332,13,4.46,120.53,2010,2,0.03
22333,14,4.23,120.79,2010,2,0.045
22334,15,4.08,121.4,2010,2,0.05
22335,16,3.95,122.61,2010,2,0.055
22336,17,3.85,123.82,2010,2,0.06
22337,18,3.8,124.12,2010,2,0.07
22338,19,3.79,122.89,2010,2,0.06
22339,20,3.81,120.8,2010,2,0.06
22340,21,3.81,118.81,2010,2,0.065
22341,22,3.78,117.68,2010,2,0.07
22342,23,3.89,117.76,2010,2,0.07
22343,24,4.37,119.11,2010,2,0.065
22344,25,5.33,121.04,2010,2,0.075
22345,26,6.5,122.58,2010,2,0.065
22346,27,7.47,123.51,2010,2,0.06
22347,28,7.93,123.9,2010,2,0.07
22348,29,7.86,123.66,2010,2,0.065
22349,30,7.29,122.5,2010,2,0.075
22350,31,6.34,119.85,2010,2,0.361
22351,32,5.3,115.58,2010,2,0.516
22352,33,4.5,110.55,2010,2,0.586
22353,34,4.16,107.31,2010,2,0.642
22354,35,4.09,107.01,2010,2,0.687
22355,36,4.07,109.14,2010,2,0.025
22356,37,3.93,112.86,2010,2,0.7020000000000001
22357,38,3.75,116.64,2010,2,0.672
22358,39,3.6,118.14,2010,2,0.652
22359,40,3.55,115.49,2010,2,0.5660000000000001
22360,41,3.61,110.84,2010,2,0.461
22361,42,3.74,107.47,2010,2,0.391
22362,43,3.86,107.24,2010,2,0.366
22363,44,3.89,108.59,2010,2,0.486
22364,45,3.76,109.44,2010,2,0.496
22365,46,3.43,108.19,2010,2,0.436
22366,47,3.11,105.57,2010,2,0.431
22367,48,3.08,103.97,2010,2,0.371
22368,1,4.69,113.7,2010,2,0.03
22369,2,4.52,114.66,2010,2,0.045
22370,3,4.33,116.51,2010,2,0.05
22371,4,4.17,118.91,2010,2,0.055
22372,5,4.13,121.2,2010,2,0.06
22373,6,4.25,122.51,2010,2,0.07
22374,7,4.58,122.32,2010,2,0.06
22375,8,5.0,121.12,2010,2,0.06
22376,9,5.34,119.49,2010,2,0.065
22377,10,5.51,117.82,2010,2,0.07
22378,11,5.64,117.01,2010,2,0.07
22379,12,5.93,118.17,2010,2,0.065
22380,13,6.52,121.34,2010,2,0.075
22381,14,7.24,124.29,2010,2,0.065
22382,15,7.83,125.32,2010,2,0.06
22383,16,8.06,123.78,2010,2,0.07
22384,17,7.95,120.63,2010,2,0.065
22385,18,7.58,117.0,2010,2,0.075
22386,19,6.98,113.85,2010,2,0.361
22387,20,6.28,111.48,2010,2,0.516
22388,21,5.6,110.33,2010,2,0.586
22389,22,5.05,111.0,2010,2,0.642
22390,23,4.6,113.25,2010,2,0.687
22391,24,4.22,116.32,2010,2,0.025
22392,25,3.86,119.24,2010,2,0.7020000000000001
22393,26,3.55,121.1,2010,2,0.672
22394,27,3.36,120.71,2010,2,0.652
22395,28,3.31,117.44,2010,2,0.5660000000000001
